instance_id,id,user.id,created_at,text,class
93,1.09E+18,2483063340,Wed Jan 16 17:01:16 +0000 2019,"""?????? ????? ?? ???? ??????. ??? ??????? ???? ??? ?? ??? ???? ??? ????? ??? ????? ?? ????? ???? ???? ?????""",
97,1.09E+18,2483063340,Wed Jan 16 16:56:28 +0000 2019,"""@DraXTwitt ? ????? ?? ?????? ? ?????? ????. ??""",
98,1.09E+18,2483063340,Wed Jan 16 16:53:23 +0000 2019,"""@rasikalink ?? ?????? ???? ???? ???? ????. ???? ????? ???? ???? ??""",
99,1.09E+18,7.07E+17,Wed Jan 16 16:49:46 +0000 2019,"""@nam3chang3d ??? ?????? ??? ?????? ????? ???? ??""",
100,1.09E+18,246224922,Wed Jan 16 16:37:10 +0000 2019,"""RT @rathgamaya: ??? ??????? ???? ????? ?? ????... ????? ???????? https://t.co/uEArkFOpQK""",
101,1.09E+18,7.50E+17,Wed Jan 16 12:39:47 +0000 2019,"""@nsadisha ??? ?????? ?????? ?????? ???????? ??? ???? ???? ?? ???? ??? ??? trending ????""",
102,1.09E+18,1.05E+18,Wed Jan 16 11:19:25 +0000 2019,"""@defyixviiithara ???? ???? ??..?? ???? ??..??? ???? ???? ??? ???? ???? ?????...????""",
103,1.09E+18,3773388739,Wed Jan 16 10:39:27 +0000 2019,"""??? ?? #????? ???? ??????? ?????? https://t.co/cx2LpGVWFh""",
104,1.09E+18,531422016,Wed Jan 16 08:53:52 +0000 2019,"""@AmithMalinga @maalupaan ?? ???? ????? ???? ???? ???? ??? ???. ??? ????, ?????? ??????????? ???????? ??????..""",
105,1.09E+18,212847371,Wed Jan 16 08:52:49 +0000 2019,"""??? ????? This ???? ??? ???? ???? ????????  #Modern???????""",
106,1.09E+18,284395852,Wed Jan 16 06:29:41 +0000 2019,"""RT @nam3chang3d: ???? ???? ????? ?? ????? ???? ??????????????? ??? ?????? ???!! ?? ???? ???? ??? ????? ???????? ??????? 21 ?????? ????? ?? ?…""",
107,1.09E+18,2473955773,Wed Jan 16 03:13:34 +0000 2019,"""@imNaviya ??? ??? ???? ?????? ???? ??? ?????? ?? ??""",
108,1.09E+18,799677397,Tue Jan 15 18:45:37 +0000 2019,"""@ExcuzeMiReturn @Sansajran ???? ??? ????????? ???. ??? ??? ???? ??????""",
109,1.09E+18,1742620412,Tue Jan 15 16:48:01 +0000 2019,"""@Dilan_Perera45 ??? ??? ????? ?? ???????? ???? ??? ?????? ?????. ????? ??? ??????? ??? ????? ???? ????? ????? ??""",
110,1.09E+18,191341724,Tue Jan 15 13:40:47 +0000 2019,"""@imNaviya ??? ???? ??? ?????? ?? ????? ????????""",
112,1.08E+18,1.01E+18,Mon Jan 14 18:09:32 +0000 2019,"""@IamKalinga ?? ???? ???? ??""",
114,1.08E+18,7.07E+17,Mon Jan 14 14:51:19 +0000 2019,"""@MaheshNegombo ????? ??? ???? ??? ?????? ??? ??????? ???? ????? ??? ??? ??""",
115,1.08E+18,2533578847,Mon Jan 14 13:30:23 +0000 2019,"""?? ????? ?????? ??&amp;%$ ?????? ?????. ?? ????? ???? ??? ??? ??? ?????????????""",
116,1.08E+18,2533578847,Mon Jan 14 12:43:17 +0000 2019,"""@MalindaGMuzic ???"" ??????? ??????? ????? ??""",
118,1.08E+18,2473830755,Mon Jan 14 11:25:56 +0000 2019,"""RT @rathgamaya: ??? ???????!!! ???????? ???? ??? ???????? ???? ???????? ??? ????? ?????????? ?????...  ???? ?????? ?????... ??? ????? ?????…""",
119,1.08E+18,2483063340,Mon Jan 14 10:21:40 +0000 2019,"""@TCLSriLanka ???""",
120,1.08E+18,2473955773,Mon Jan 14 09:19:58 +0000 2019,"""@MatiBole ??? ????? ?? ???? ??? ???? ??? ??""",
121,1.08E+18,395035548,Mon Jan 14 09:17:22 +0000 2019,"""@Umezhh ???? ??? ???.....  I mean carry on....??""",
122,1.08E+18,1742620412,Mon Jan 14 08:42:09 +0000 2019,"""@itzJambole @Twin_Ayya ??? ?????? ???? ??????? ?????????? ?? ?????? ?????? ?????? ?? ?????? ??""",
123,1.08E+18,81760330,Mon Jan 14 08:27:38 +0000 2019,"""RT @CIDDumiya: ??? ?????? ????? ?????? ?????? ???? ??????,????????? ?????? ??? ????????? ????? ??????? ????????? ???? ????? ??? ???? ?????…""",
124,1.08E+18,33105446,Mon Jan 14 07:32:03 +0000 2019,"""@NightWingzzz ???""",
125,1.08E+18,1095964688,Mon Jan 14 03:09:33 +0000 2019,"""?????? ???? ?? ??? ???? ????? ????? ????? ?????? ???????? ?????????? ??? ?????''-???????? | ??? https://t.co/r40agGw4zP""",
126,1.08E+18,4691793109,Mon Jan 14 02:32:09 +0000 2019,"""RT @rathgamaya: ??? ???????!!! ???????? ???? ??? ???????? ???? ???????? ??? ????? ?????????? ?????...  ???? ?????? ?????... ??? ????? ?????…""",
127,1.08E+18,4691793109,Mon Jan 14 02:17:17 +0000 2019,"""RT @CIDDumiya: ??? ?????? ????? ?????? ?????? ???? ??????,????????? ?????? ??? ????????? ????? ??????? ????????? ???? ????? ??? ???? ?????…""",
128,1.08E+18,2483063340,Sun Jan 13 17:58:56 +0000 2019,"""RT @rathgamaya: ??? ???????!!! ???????? ???? ??? ???????? ???? ???????? ??? ????? ?????????? ?????...  ???? ?????? ?????... ??? ????? ?????…""",
129,1.08E+18,4867064842,Sun Jan 13 17:57:18 +0000 2019,"""RT @rathgamaya: ??? ???????!!! ???????? ???? ??? ???????? ???? ???????? ??? ????? ?????????? ?????...  ???? ?????? ?????... ??? ????? ?????…""",
130,1.08E+18,9.41E+17,Sun Jan 13 17:07:56 +0000 2019,"""???? ?? ????? ??? https://t.co/AXy9ZWZYOx""",
132,1.08E+18,799677397,Sun Jan 13 11:42:37 +0000 2019,"""@maalupaan @MrThila_ ??? ????? ?????? ????? ?? ????????""",
133,1.08E+18,1920039648,Sun Jan 13 08:43:12 +0000 2019,"""@tikirimaarie @EkaThamaiMeka ??? ??? ???? ???????? ????? ??? ??????""",
134,1.08E+18,158389439,Sun Jan 13 07:14:50 +0000 2019,"""RT @Chamalka_N: @DocaAyya ??????? ???? ???? ??? ??????? ????? ????? ???? ???? ??????? ??? ?? ??? ???? ????? ??? ????? ????""",
136,1.08E+18,2533578847,Sun Jan 13 03:08:16 +0000 2019,"""@anurada71784529 ????? ????? ????? ?? ??? ??? ??????""",
137,1.08E+18,173161325,Sun Jan 13 02:22:52 +0000 2019,"""@indika27 ????? ?????? ??? ??????? ??????? ?????? ?? ?????? ????...""",
139,1.08E+18,2689996932,Sat Jan 12 15:41:58 +0000 2019,"""@indika27 ??? ???????? ???...""",
140,1.08E+18,3089536357,Sat Jan 12 14:37:29 +0000 2019,"""@noodles1191 ???????? ?????? (????) ?????? ??????""",
142,1.08E+18,246224922,Sat Jan 12 13:10:39 +0000 2019,"""??? ??????? ???? ????? ?? ????... ????? ???????? https://t.co/uEArkFOpQK""",
143,1.08E+18,2483063340,Sat Jan 12 12:27:42 +0000 2019,"""@lasankaOnline ??? ????""",
144,1.08E+18,2473955773,Sat Jan 12 12:16:53 +0000 2019,"""@Annnuza ?????? ?? ??""",
145,1.08E+18,126199072,Sat Jan 12 10:38:01 +0000 2019,"""@kazZtr_ ??? ?? ??? ?? ????? ???? ?????? ?????, ???? ?????? ???? ??????? ??""",
148,1.09E+18,150624162,Thu Jan 17 17:41:31 +0000 2019,"""????? ????? ???? ???? ?????? ??? ?? ??????.. ????? ? ?????? ?? ???? ???????? ? ???  ??? ??????? ?????. ????? ??? ????? ??? ??????? ?????.????? ????????? ??? ????? ???? ?????.. ???.. ???? ???? ??? ???????..??? ??? ?????? ????? ?????? ??????..????..""",
149,1.09E+18,1.01E+18,Thu Jan 17 04:41:30 +0000 2019,"""?????? ???? ???? ???? ??? ??? ??? ????? ???? ???? ???? ????????, ??????? ???? ??? ????? ??? ???? ??????? ??? ????? ??????????? ??? ???? ?? ???? ???? ????? ??????? ??""",
150,1.09E+18,4867064842,Wed Jan 16 16:53:08 +0000 2019,"""???? ?????? ????? ??? ??? ??? ??????? ?? ??? ????? ???? ??????? ??????. ?? ? ??? ??? ??? ??? ?????? ?? ???? ??????? ?????. ?????? ???? ??? ??? ???? ?????? ???? ???? ?????? ????? ??????? ????? ?  ??? ???????? ?????? ??? ?????? ??? ????? ???? ?????? ?????????? ???? ???. ??""",
151,1.09E+18,577860449,Wed Jan 16 11:03:44 +0000 2019,"""???? ????? ????????  ??? ???????? ???? ??????????? ????????? ???? ????? ??????? ??????????? . ????? ????? ??? ??????? ???? ? ???? ???? ???? ??????? ??? ? ?????????????? ??????? ??? ?????? ????? ????????????""",
152,1.09E+18,8.03E+17,Wed Jan 16 10:06:58 +0000 2019,"""???? ???? ????? ?? ????? ???? ??????????????? ??? ?????? ???!! ?? ???? ???? ??? ????? ???????? ??????? 21 ?????? ????? ?? ????? ?????? ???? ????? ????? ??? ??""",
154,1.09E+18,186378830,Wed Jan 16 01:31:15 +0000 2019,"""???????? ??? ???? talk ????? ????? ???????? ???? ??? ?????? ?????????? ?? ???????? ?????? ???????????? ??? ????? ??????/??? ???????? ?????, ??????? ??????????? ??????? ???? ???? ??????????? ????? ????? ??????... https://t.co/aRvzFupZUC""",
155,1.09E+18,36591833,Tue Jan 15 18:56:10 +0000 2019,"""@Jil_Hut @anthr6x @dead_mans_creed ???? ??, ???? ???????? ???? ????? ???? ?????????, ???? ??? ????? ??? ????? ?????? ????..! ???????..! ?? #??????? #??????""",
156,1.09E+18,2991695292,Tue Jan 15 17:52:11 +0000 2019,"""???? ???? ????? ?? ????? ???? ??????????????? ??? ?????? ???!! ?? ???? ???? ??? ????? ???????? ??????? 21 ?????? ????? ?? ????? ?????? ???? ????? ????? ??? ??""",
158,1.09E+18,2483353292,Tue Jan 15 16:21:30 +0000 2019,"""?? report ???? ?????  block ???? ???? ????? ??????? ??? states ???? ???????? ???? ??? unfriend ???? ???? ??? ???????? ??? account ??? ????? ????? ?????? ??????? ??? account ??? ?????? ??? ????? ????? ????? ???????? ??? ????? ?? ??? ?????? ????? ??? ?????? ???? ????? ?????""",
159,1.09E+18,1228037084,Tue Jan 15 14:11:10 +0000 2019,"""?? ???? ??????? ???????? ???????? ?????? ?????? ??????? ??????? ?????  ? ?????????? ?????? ???? ???? ??? ????? ? ????? ???? ?????? ?? ?????.???? ??????? ??????? ??? ??? ?????. ??????????? ?????? ??? ?????????  ?????? ?????? ???? ?????.  ?? ??????????? ??? ????????? ????? ???????""",
161,1.08E+18,7.50E+17,Mon Jan 14 16:30:54 +0000 2019,"""? ?? ??? ???? ???? ?? ???? ?? ????? ?? ?? ??? ??? ??? ???? ??   ??? ?? ?????? ????? ???????? ? ??? ????€   ???«» ???? ???????? ??? ????€¥  ??? ?????? ?? ?????? ??????? ?? ??? ?????? ???? ?????   ????????? ????? ???????  #18+????? ????????""",
162,1.08E+18,1742620412,Mon Jan 14 08:19:25 +0000 2019,"""??? ???????!!! ???????? ???? ??? ???????? ???? ???????? ??? ????? ?????????? ?????...  ???? ?????? ?????... ??? ????? ????? ???? ???????? ??? ???? ???? ????? ?????  ??? ??? ???????? ? ???? !""",
163,1.08E+18,190986031,Mon Jan 14 06:21:04 +0000 2019,"""???????? ??? ????? ?? ??????. ??????????? ???? ?? ???????.   ????????? ????? ????? ??? ?????????.   ????? ?? ??? - https://t.co/m3Nl3F1Hzr https://t.co/Bz3BDzKCjD""",
164,1.08E+18,727701877,Sun Jan 13 20:31:00 +0000 2019,"""???? ????? ????? ??????:|?               ???? ???? ????? ???? ????? ???? ??????.?????? ???? ??? ??? ??? ??? ??????? ???? ?????????:|???  ???? ?? ???? ???? ????? ???? ????? ??????? ???? ????????? ??? ?????.??????... https://t.co/6QrmiwgBC1""",
165,1.08E+18,246224922,Sun Jan 13 17:55:45 +0000 2019,"""??? ???????!!! ???????? ???? ??? ???????? ???? ???????? ??? ????? ?????????? ?????...  ???? ?????? ?????... ??? ????? ????? ???? ???????? ??? ???? ???? ????? ?????  ??? ??? ???????? ? ???? !""",
166,1.08E+18,416852441,Sun Jan 13 14:38:12 +0000 2019,"""#?????????????????????????? #???????????????????????? #??????????????????????? #?????????????????????????   ?? ?????? ??! ?????????? https://t.co/FiB788VfIG""",
167,1.08E+18,7.14E+17,Sun Jan 13 14:04:13 +0000 2019,"""??? ?????? ????? ?????? ?????? ???? ??????,????????? ?????? ??? ????????? ????? ??????? ????????? ???? ????? ??? ???? ??????????? ?????? ?? ????? ?????? ???? ??   #SLBitch ??""",
168,1.08E+18,2483063340,Sun Jan 13 03:24:32 +0000 2019,"""@rasikalink @Nadeez__ @hashhotrebz @ysamindu @_Devendara_ @Sanju_Live @DocaAyya @nam3chang3d @SP4RkY99 @Soulchild_Rishi @ayajnaz ????? ????? ?? ????? ???? ?? ??? ???? ??????. ?? ?????? ????? ??? ???? ????? ???? ??? ?????? ??? ??? ????.""",
169,1.08E+18,33105446,Sat Jan 12 10:49:04 +0000 2019,"""???????? ? ???? ????? ????? ?????? ??? ??? ????? ????? ?????? ??? ???? ???? ???? ???? ??? ???? ??? ???? ???? ??? ????? ???? ???????? ????? ... ???? ???? ???? ????? ???????? ??? ???? ???? ???? ?? ??? ????? ??""",
170,1.07E+18,2899163773,Fri Nov 30 17:26:35 +0000 2018,"""@nMee5h ???????? ??? ????? ???????????""",
171,1.07E+18,2899163773,Fri Nov 30 17:16:18 +0000 2018,"""??? ??? ???? ????? ??? ?????? ??????""",
172,1.07E+18,1.03E+18,Fri Nov 30 16:46:01 +0000 2018,"""??? ??????, ???? ????? ??? ?????? ?????? ??????  #???""",
173,1.07E+18,9.26E+17,Fri Nov 30 15:56:49 +0000 2018,"""???????? ?????? ?????? ????????? ?????? ??? ???? ???? ?? ??????????????? ??? ????? ?????????? ?????? ????? ????? ????? Ngo ??????? ????""",
174,1.07E+18,2603594245,Fri Nov 30 15:46:36 +0000 2018,"""?????? ???????????????? ???? ?????? ??????? ?????????? ?? ????? ????? ???? ???????? ????? ???? ???? ??? ????? ???????? ???????.""",
175,1.07E+18,1.06E+18,Fri Nov 30 14:45:09 +0000 2018,"""@indika27 ???? ???? ??? ???? ?????? ????? ??? ?????? ??????? ?? ????? ???? ???? ??? ???????? ?????? ??????? ?? ????? ?????? ??""",
176,1.07E+18,2533578847,Fri Nov 30 14:27:35 +0000 2018,"""@hashikalpana ?????? ??? ????? ??? ???????????? ?????""",
177,1.07E+18,620582014,Fri Nov 30 13:43:29 +0000 2018,"""???????? ????? ??????? ??????? ???? ??? ???? ????? https://t.co/QnL9AXYZLF""",
178,1.07E+18,1.06E+18,Fri Nov 30 13:29:33 +0000 2018,"""@ColKaruna @akeenan23 ??? ?? ?????? ?????? ??? ?? ???? ??????""",
179,1.07E+18,407621077,Fri Nov 30 13:08:24 +0000 2018,"""??? ????? ?? ???? ?? ?????? ??? ??? ?????? ??""",
180,1.07E+18,1105901318,Fri Nov 30 12:24:49 +0000 2018,"""????? ??????? ??? ??????? ??? ??? ???????? ???, ?????? ????????? ???? ???. https://t.co/xF6njPp0uE""",
181,1.07E+18,8.08E+17,Fri Nov 30 12:12:23 +0000 2018,"""??? ??????? ????? ???????? ???????? ???? ??? ?????? ??????????? :D""",
182,1.07E+18,3773388739,Fri Nov 30 08:43:46 +0000 2018,"""@itzJambole ?? ????? ??????? ??""",
184,1.07E+18,401184754,Fri Nov 30 03:22:49 +0000 2018,"""Now playing ""?????? ?????""""",
185,1.07E+18,8.91E+17,Fri Nov 30 02:20:28 +0000 2018,"""???? ???? ?? ?????  ??? ????? ??? ??? ??????  ???? ?????? ??? ??? ??? ?????????????""",
186,1.07E+18,576309961,Thu Nov 29 20:05:10 +0000 2018,"""RT @lahirunirmala: ??? ????? ???? ?????""",
188,1.07E+18,3759972254,Thu Nov 29 18:36:31 +0000 2018,"""???? ??? ?? ?? ?????? ?? ??? ?????? ????????""",
189,1.07E+18,199129412,Thu Nov 29 17:59:03 +0000 2018,"""@mushi_lk @maalupaan ?? ???? ??? ??? ???????? ?? ????? ????? ?????????????""",
190,1.07E+18,2579202289,Thu Nov 29 17:00:52 +0000 2018,"""@SriLanka ?????????? ??????? ????? ????????? ??????? ???? ??????? ?????? ???? ????????? ???...""",
191,1.07E+18,7.34E+17,Thu Nov 29 16:33:12 +0000 2018,"""RT @Chevindu: Me: ""????????????.."" Siri: ""??? ???? ???? ????.."" https://t.co/huJNMYBwgG""",
192,1.07E+18,1.06E+18,Thu Nov 29 15:38:55 +0000 2018,"""RT @Chevindu: Me: ""????????????.."" Siri: ""??? ???? ???? ????.."" https://t.co/huJNMYBwgG""",
193,1.07E+18,2272556995,Thu Nov 29 15:00:08 +0000 2018,"""@imNaviya ?????  ??? ????""",
194,1.07E+18,462157317,Thu Nov 29 13:04:33 +0000 2018,"""@da_sukiya ?????? ???? ??? ????? ????. ?? ????? ????? ???? ????? ?????? ???? ????? ????? ?????? ???? ?? ?????""",
195,1.07E+18,181142874,Thu Nov 29 12:26:22 +0000 2018,"""?????? ??? ????? ?????? ????? ??""",
196,1.07E+18,407621077,Thu Nov 29 10:50:40 +0000 2018,"""?????? ????? ??????????? ??? ?? ???? ???????? ??? ?????? ?????? ??? ??????? ?????? ??????? ??""",
197,1.07E+18,9.60E+17,Thu Nov 29 09:40:07 +0000 2018,"""RT @thambaru: ??????? ????? ????? ?????? ? ???? ?????? ? ???? ??????. ???? ?? ???? ????? #ThingsLankansHate""",
198,1.07E+18,9.97E+17,Thu Nov 29 09:12:42 +0000 2018,"""@dilbolz ??? ??? ???? ?????? ??????? ?????""",
199,1.07E+18,88194176,Thu Nov 29 09:06:18 +0000 2018,"""RT @thambaru: ??????? ????? ????? ?????? ? ???? ?????? ? ???? ??????. ???? ?? ???? ????? #ThingsLankansHate""",
200,1.07E+18,212847371,Thu Nov 29 08:58:11 +0000 2018,"""??????? ????? ????? ?????? ? ???? ?????? ? ???? ??????. ???? ?? ???? ????? #ThingsLankansHate""",
201,1.07E+18,33105446,Thu Nov 29 06:11:08 +0000 2018,"""??? ????? ???? ?????""",
202,1.07E+18,154800409,Thu Nov 29 05:25:40 +0000 2018,"""@imNaviya @DeV_DaZ ???? ???""",
203,1.07E+18,1920039648,Wed Nov 28 17:01:22 +0000 2018,"""@_ArEreP_NeEvArT @Soulchild_Rishi ??????? ?????""",
204,1.07E+18,1.03E+18,Wed Nov 28 16:11:03 +0000 2018,"""Fuck ?????? posh ??.. ????? ?????? ???? ??.. ?????, ???? ?????? ?????? ???  #?????_???????""",
205,1.07E+18,2827709580,Wed Nov 28 14:57:47 +0000 2018,"""??? ???????? ????? ??????? ??????... https://t.co/MHJS4txOaC""",
206,1.07E+18,2473955773,Wed Nov 28 13:41:35 +0000 2018,"""@indika27 ????????? ??? ????????? ?? ?? ???????? ??? ??? ???? ?????? ????? ??""",
207,1.07E+18,150624162,Wed Nov 28 13:36:37 +0000 2018,"""@DeV_DaZ ????? ??? ????????? ??? ????????? ? ????? ???????? ???? ????????? ??????????? ???????? ???? ??? ????? ??? ?????????..""",
208,1.07E+18,9.62E+17,Wed Nov 28 12:33:12 +0000 2018,"""????? ????? ??? ?????????? ???? DP ???""",
209,1.07E+18,175818806,Wed Nov 28 11:38:30 +0000 2018,"""Me: ""?? ??????? ??? ??????..""  Both in unison: ""?????????? ??????????!""""",
213,1.07E+18,9.95E+17,Wed Nov 28 10:40:46 +0000 2018,"""@twinkie__tharu @weareoneEXO ?????! ???? ????? ???????? ???  #CongratsActorSehun @weareoneEXO""",
214,1.07E+18,416852441,Wed Nov 28 09:55:56 +0000 2018,"""?????? ???? ?????? ???? ???! ???????????? https://t.co/gXxIb1U6LS""",
215,1.07E+18,2439686616,Wed Nov 28 09:53:35 +0000 2018,"""@nthathsaranii ???..??.... ??? ????? ???????? ?? ??? ???? ???....??? ?? ??? ???? ???????..""",
217,1.07E+18,903733902,Wed Nov 28 03:17:39 +0000 2018,"""@itzJambole ?? ?? ?????? Expendables ??? ????? ????????????""",
218,1.07E+18,8.52E+17,Tue Nov 27 15:35:16 +0000 2018,"""???????? ??????? ?? ??? talk ?????? ????? talk ?????...??? ??????? ??? talk ??????..??  ????? ??""",
221,1.07E+18,160590708,Tue Nov 27 12:26:00 +0000 2018,"""RT @AlexIwas: #LTTE ??????????? ?????????? ??????? ???????? ????? ????? ???????????? ?????. #SriLanka #LKA ??? ???????? ???? ????? ???????…""",
222,1.07E+18,4691793109,Tue Nov 27 11:21:51 +0000 2018,"""RT @DocaAyya: ????? ???? ?????????? ??? ??? ?????????? ???? ?????? ????? ???? ????""",
224,1.07E+18,9.60E+17,Tue Nov 27 09:21:04 +0000 2018,"""RT @NiroshDubai: ????? ??? ??? ???????? ?????? ?? ????? ""?? ?????????? ????? ????, ????? ???? ????? ???? ??????? ????????????. ????? ??????…""",
225,1.07E+18,9.28E+17,Tue Nov 27 05:12:21 +0000 2018,"""@Sudumameduvada ????? ??? ????? ?? ???? ???""",
226,1.07E+18,2899163773,Tue Nov 27 04:09:17 +0000 2018,"""?? ??????? ???? ???? ??.???? assignment quiz presentation viva  ?????. ?????""",
227,1.07E+18,462219172,Tue Nov 27 03:30:40 +0000 2018,"""RT @vidurajapakshe: ???? ????? ??????? ?? ???? ????? ?????????? ?.  ?? ???? ????? ??? ?????? ???? ????????? ??????? ????.   #?????""",
228,1.07E+18,1.02E+18,Tue Nov 27 02:08:04 +0000 2018,"""RT @vidurajapakshe: ???? ????? ??????? ?? ???? ????? ?????????? ?.  ?? ???? ????? ??? ?????? ???? ????????? ??????? ????.   #?????""",
229,1.07E+18,8.61E+17,Tue Nov 27 02:03:09 +0000 2018,"""RT @vidurajapakshe: ???? ????? ??????? ?? ???? ????? ?????????? ?.  ?? ???? ????? ??? ?????? ???? ????????? ??????? ????.   #?????""",
232,1.07E+18,719419585,Mon Nov 26 18:51:25 +0000 2018,"""RT @PoornamaE: @sanjaymanjrekar ??? ?????? ????????""",
233,1.07E+18,33105446,Mon Nov 26 14:11:23 +0000 2018,"""??? ????? ????????? ....""",
234,1.07E+18,1.01E+18,Mon Nov 26 13:38:18 +0000 2018,"""@Wind_Desika ??????? ????????? ???? ???????? ????? ??????""",
236,1.07E+18,181142874,Mon Nov 26 09:45:05 +0000 2018,"""@ReloadDeyya ???, ??????? ?????""",
237,1.07E+18,3569317454,Mon Nov 26 09:36:22 +0000 2018,"""?????? ??? ??????? ????? ?????? ????..! ???????? ?????? ????? ???? ????? 210 ??""",
238,1.07E+18,2771398749,Mon Nov 26 08:25:07 +0000 2018,"""?????? ??? ??????? ????? ?????? ????..! ?????? https://t.co/GDls6NpwAr #LEN""",
241,1.07E+18,9.97E+17,Sun Nov 25 17:08:09 +0000 2018,"""@saranganshri ????? ??????...????? ?????..???? ????? ??? ????? ???""",
242,1.07E+18,7.14E+17,Sun Nov 25 15:49:01 +0000 2018,"""@Iam_Lillyy ???????? ??? ???????""",
247,1.07E+18,3773388739,Sun Nov 25 12:41:50 +0000 2018,"""???? ?? ??????? ?????? ???... ?????  ??? ??? ??????? ????????  -?????-""",
248,1.07E+18,9.60E+17,Sun Nov 25 12:21:19 +0000 2018,"""RT @SM_Wstar: ?? ?????????? ?? ??????? ??? ?? ??????????? ???? ?? answer ?????? ??.. ?? ???????? answer ??????? ??????? ??????? ????? ???.…""",
250,1.07E+18,1.04E+18,Sun Nov 25 07:49:16 +0000 2018,"""RT @PoornamaE: @sanjaymanjrekar ??? ?????? ????????""",
251,1.07E+18,2483063340,Sun Nov 25 07:01:22 +0000 2018,"""@Disapamok @indika27 ?????? ???? ??????? ?? ????? ??? ????? ??. ??? ?????? ???? ?? ???? ???? ???? ???? ????""",
252,1.07E+18,491386888,Sun Nov 25 06:31:41 +0000 2018,"""?? ?????? ??????""",
253,1.07E+18,373356191,Sun Nov 25 06:02:13 +0000 2018,"""RT @PoornamaE: @sanjaymanjrekar ??? ?????? ????????""",
255,1.07E+18,1.06E+18,Fri Nov 30 15:27:15 +0000 2018,"""@indika27 ???? ????? ??????? ????? ???? ?????? ???????? ?? ??? ?????? ???? ??? ??? ??????? ??????? ??? ?????????? ???? ???? ???? ????? ??? ???? ???? ????? ??? ???????? ????? ???? ????? ?? ?? ??????? ???????? ????? ??? ?? ?????? ??????????? ?? ??? ????? ?? ??? ??????? ???? ??? ??""",
256,1.07E+18,1.06E+18,Fri Nov 30 14:42:01 +0000 2018,"""@indika27 ?? ?????????? ??? ???? ?? ?? ??? ???? ????? ????????? od satle ????? ????? ???? ???? ???? ???? ????? ??? ??? ?????? ???? ?????????? ???????? ??? ....??????? ???? ...???????? ???? ????? ?? ??????? ?? ?? ?????? ???? ?????? ????? ?????""",
257,1.07E+18,485119464,Fri Nov 30 02:20:55 +0000 2018,"""??? ""?????????"" ?? ???? ????? ????, ???? ????? ????? ????????????? ????, ???? ???? ???? ??????????? ?????? ??...  ?? ??? ??????? (????????) ???? ????? ??..  ??????? ??????????? ????? ???? ?? ??????????? ????... https://t.co/VrLt5rRU0H""",
258,1.07E+18,199129412,Thu Nov 29 10:52:01 +0000 2018,"""?????? ????? ??????????? ??? ?? ???? ???????? ??? ?????? ?????? ??? ??????? ?????? ??????? ??  - ?????? ????? ????? ??? ?????? ???? ??? ???? ????? ?????????? ??? ???.... https://t.co/Nj9qxRr6HS""",
259,1.07E+18,1169065183,Tue Nov 27 08:39:34 +0000 2018,"""????? ??? ??? ???????? ?????? ?? ????? ""?? ?????????? ????? ????, ????? ???? ????? ???? ??????? ????????????. ????? ?????? ??? ??????????? ??? ??????? ???? ??????? ????? ?? ???? ????? ?? ?????.  ?? ??? ???? ?? ???????? ????.""",
260,1.07E+18,8.48E+17,Tue Nov 27 08:28:23 +0000 2018,"""#LTTE ??????????? ?????????? ??????? ???????? ????? ????? ???????????? ?????. #SriLanka #LKA ??? ???????? ???? ????? ??????? ????? ?????? ????? @RW_UNP ?? ?? ??? ????? ? ??? ???? @PresRajapaksa @MaithripalaS ????? ???? ????? ??????????? ?????? ???????? ????? ??? ??????? ???? ??? https://t.co/RVuXrhXjQA""",
261,1.07E+18,14611672,Tue Nov 27 04:27:05 +0000 2018,"""@PoornaCW ?? ??? ??????? ???? vlog ?????? ??? ???? ??????? ?????? ????????? ???? ??? exceptional ????? ?????? ??? ??????? ????????? ?????.. ????? ?? ?????? ???? ??? ???????? ???? ???? ????????""",
262,1.07E+18,1.06E+18,Tue Nov 27 02:38:46 +0000 2018,"""@Mahieash @amilaik @BBC @bbcsinhala ????? @bbcsinhala ?? ?????????????. @AzzamAmeen ?? tweet ??????? ?????? ??? @officialunp ???? ??. ??????? ???""",
263,1.07E+18,1671309715,Mon Nov 26 16:02:43 +0000 2018,"""""???"" ????? ??????? ?????? ???????? ???? ?????? ?????????? ????? ???? ???????????????? ???? ??? ?????. ?? ???????????? ??? ????? ?? ??? ????????.""",
264,1.07E+18,1228037084,Mon Nov 26 12:04:19 +0000 2018,"""?????? ??? ??????? ????? ?????? ????..! ???????? ?????? ????? ???? ????? 210 ??; ??????????? 23 ??; ???? ????? ???? 2 ? ??????https://t.co/mJ6XNrbj8T""",
266,1.07E+18,498482925,Sun Nov 25 18:02:24 +0000 2018,"""?? ????? ??? ?????????? ??????? ????? ??????, ??????? ??????? ????? ?????? ???? ??????? ????? ????????? ?????? 100% ?? ?? ?????? ???. ??? ????? ??? ?????? ??? ?? ????? ?????? ??.""",
267,1.07E+18,1319729186,Sun Nov 25 13:21:50 +0000 2018,"""?? ?????? ?? ?????? ???????? ??? ?????...  ""????? ???? ??? ????? ????? ??????? ????? ????? ????? ???. ?????? ??? ?????? ????? ?? ????? ????? ??????.  ????? ????? ??? ??? ??????? ?? ??? ???? ??***??? ?????? ?? ???""  ????? ????? ?????? ?? ???? ?? ???? ?? ???????? ?? https://t.co/MCwkgL8puJ""",
